src,name,percent
3176,W 64 St & West End Ave,0.024156225307596795
3509,Lenox Ave & W 115 St,0.02415120756037802
72,W 52 St & 11 Ave,0.02407794015309673
3061,Throop Ave & Myrtle Ave,0.024036054081121683
3117,Franklin St & Dupont St,0.023950629377479552
3622,E 128 St & Madison Ave,0.02394106813996317
3573,35 St & 34 Ave,0.023936170212765957
3606,49 Ave & 21 St,0.023809523809523808
278,Concord St & Bridge St,0.02376119005624147
3575,Crescent St & 34 Ave,0.02364864864864865
233,Cadman Plaza W & Pierrepont St,0.023593661725538725
233,Joralemon St & Adams St,0.023593661725538725
3060,Willoughby Ave & Tompkins Ave,0.023429179978700747
3314,W 95 St & Broadway,0.023425906296374813
3071,Boerum St & Broadway,0.023424525828161874
302,Avenue D & E 3 St,0.02340922113677973
384,Fulton St & Washington Ave,0.023399549372635758
384,Fulton St & Waverly Ave,0.023399549372635758
3456,Jackson St & Leonard St,0.023346303501945526
3324,3 Ave & 14 St,0.023301558480859436
3369,E 82 St & East End Ave,0.023255813953488372
3586,34 Ave & 13 St,0.023255813953488372
3357,W 106 St & Amsterdam Ave,0.02321753952859578
353,S Portland Ave & Hanson Pl,0.02317543588952322
306,Cliff St & Fulton St,0.02317451068676007
249,Harrison St & Hudson St,0.023141291000468397
245,Myrtle Ave & St Edwards St,0.0229205837586176
392,Jay St & Tech Pl,0.022909706939408813
3574,Prospect Pl & Underhill Ave,0.022893772893772892
247,Perry St & Bleecker St,0.022832359582780744
3079,Leonard St & Grand St,0.02281067142715462
3436,Greenwich St & Hubert St,0.022700214302722437
3114,India St & East River,0.022567798217333585
3164,Columbus Ave & W 72 St,0.022539251351120313
3555,28 St & 41 Ave,0.02252906976744186
3075,Division Ave & Marcy Ave,0.022473867595818816
3567,11 St & 35 Ave,0.02247191011235955
534,Water - Whitehall Plaza,0.022466739185005438
447,8 Ave & W 52 St,0.022459375622527675
3434,W 88 St & West End Ave,0.022364618670687272
3343,W 107 St & Columbus Ave,0.022349228013307174
3069,Lorimer St & Broadway,0.022292993630573247
3321,Clinton St & Union St,0.02225071654849902
3583,Eastern Pkwy & Washington Ave,0.022222222222222223
3536,W 116 St & Broadway,0.022202287508409958
3408,Congress St & Clinton St,0.022121056681200308
401,Allen St & Rivington St,0.022048213224683814
3430,Richardson St & N Henry St,0.021968032724793578
3111,Norman Ave & Leonard St,0.021952921768923293
3111,Norman Ave & Leonard St - 2,0.021952921768923293
3059,Pulaski St & Marcus Garvey Blvd,0.021934669401925202
296,Division St & Bowery,0.021905656627703204
3499,2 Ave & E 122 St,0.021897810218978103
3362,Madison Ave & E 82 St,0.02161705511106694
420,Clermont Ave & Lafayette Ave,0.021608453556061755
3306,10 St & 7 Ave,0.021552449907391816
3403,4 Ave & 9 St,0.02153712548849327
3081,Graham Ave & Grand St,0.021528785679729077
343,Clinton Ave & Flushing Ave,0.021456651561984216
3305,E 91 St & 2 Ave,0.021403338643762555
3249,Verona Pl & Fulton St,0.021374787466601895
3552,W 113 St & Broadway,0.021374787466601895
3415,Prospect Pl & 6 Ave,0.021373565928021372
3315,Henry St & Degraw St,0.021316712931440843
404,9 Ave & W 14 St,0.021267550361908083
3381,3 St & Hoyt St,0.021262718497260632
3241,Monroe St & Tompkins Ave,0.0212485896953742
337,Old Slip & Front St,0.021190041655637443
3085,Roebling St & N 4 St,0.021176175758082033
355,Bayard St & Baxter St,0.021174938355613116
473,Rivington St & Chrystie St,0.02113208830254758
3424,E 106 St & Lexington Ave,0.02072936660268714
3316,W 104 St & Amsterdam Ave,0.020710755471875734
3605,31 Ave & Crescent St,0.020710059171597635
310,State St & Smith St,0.020706078626590962
3100,Nassau Ave & Newell St,0.020640877598152425
3411,Bond St & Bergen St,0.020596821277975998
3175,W 70 St & Amsterdam Ave,0.0205872586689436
311,Norfolk St & Broome St,0.02058065876442709
274,Lafayette Ave & Fort Greene Pl,0.020567433541988457
2023,E 55 St & Lexington Ave,0.020554018820228438
330,Reade St & Broadway,0.020509850519735986
3153,E 71 St & 2 Ave,0.020464187671574745
3452,Bayard St & Leonard St,0.02041866849691146
399,Lafayette Ave & St James Pl,0.02017268849257337
244,Willoughby Ave & Hall St,0.020160946947117432
3082,Hope St & Union Ave,0.020089030932541947
3283,W 89 St & Columbus Ave,0.020063206282321396
119,Park Ave & St Edwards St,0.02005156115726153
347,W Houston St & Hudson St,0.019912374575821602
347,Greenwich St & W Houston St,0.019912374575821602
3017,NYCBS Depot - FAR,0.01990049751243781
3397,Court St & Nelson St,0.01988611476127902
3109,Banker St & Meserole Ave,0.019817470664928293
478,11 Ave & W 41 St,0.019073377648183894
3105,N 15 St & Wythe Ave,0.019039935457845904
251,Mott St & Prince St,0.01889545487707011
3087,Metropolitan Ave & Meeker Ave,0.01884862200452615
3264,E 61 St & Park Ave,0.01881512929370899
3476,Norman Ave & Leonard St,0.01878678134902671
3329,Degraw St & Smith St,0.01878206990028076
390,Duffield St & Willoughby St,0.01875216788067985
3625,28 St & 40 Ave,0.01875
462,W 22 St & 10 Ave,0.01872967309843041
3328,W 100 St & Manhattan Ave,0.0187294709623314
150,E 2 St & Avenue C,0.018718397510696226
3563,28 St & 36 Ave,0.01870748299319728
3505,Lexington Ave & E 127 St,0.018691588785046728
3504,E 123 St & Lexington Ave,0.018691588785046728
3587,Carroll St & Washington Ave,0.018691588785046728
3560,28 St & 38 Ave,0.018656716417910446
3301,Columbus Ave & W 95 St,0.01864412442781249
3148,E 84 St & 1 Ave,0.018609608132480734
3242,Schermerhorn St & Court St,0.018598516075845013
3098,Leonard St & Bayard St,0.01855263157894737
531,Forsyth St & Broome St,0.018528306979464226
394,E 9 St & Avenue C,0.018504088959445386
146,Hudson St & Reade St,0.0184694392223394
3537,Carlton Ave & Dean St,0.01840056617126681
300,Shevchenko Pl & E 7 St,0.01836462924920771
300,Shevchenko Pl & E 6 St,0.01836462924920771
510,W 51 St & 6 Ave,0.01835848791173456
3146,E 81 St & 3 Ave,0.018340324039805907
3562,Classon Ave & St Marks Ave,0.018273471959672338
3493,E 118 St & 3 Ave,0.0182648401826484
309,Murray St & West St,0.01824002512255971
3162,W 78 St & Broadway,0.01822214093008368
294,Washington Square E,0.018221479423511027
3116,Huron St & Franklin St,0.018208021371577208
3285,W 87 St & Amsterdam Ave,0.018197348386377984
3285,W 87 St  & Amsterdam Ave,0.018197348386377984
422,W 59 St & 10 Ave,0.01801959251253277
545,E 23 St & 1 Ave,0.018007421110600212
348,W Broadway & Spring St,0.017995496893533698
308,St James Pl & Oliver St,0.017991990510751742
2004,6 Ave & Broome St,0.017876148482808055
268,Howard St & Centre St,0.017832754516720645
3386,1 Pl & Clinton St,0.017806731813246473
303,Mercer St & Spring St,0.01779687926922026
79,Franklin St & W Broadway,0.017785461797204652
3293,W 92 St & Broadway,0.017782822550132426
3584,Eastern Pkwy & Franklin Ave,0.017758726270667484
380,W 4 St & 7 Ave S,0.017673228106526905
151,Cleveland Pl & Spring St,0.017659181461523198
263,Elizabeth St & Hester St,0.01691100764457727
3286,E 89 St & 3 Ave,0.01683365107694804
3360,Amsterdam Ave & W 79 St,0.016782546152001917
3102,Driggs Ave & Lorimer St,0.016731828309580865
264,Maiden Ln & Pearl St,0.01673102984481511
3440,Fulton St & Adams St,0.015869100476895246
439,E 4 St & 2 Ave,0.015862291631789156
3419,Douglass St & 4 Ave,0.015792798483891344
312,Allen St & Stanton St,0.015757925750065502
312,Allen St & E Houston St,0.015757925750065502
3620,11 St & 43 Ave,0.015748031496062992
257,Lispenard St & Broadway,0.015735408087285546
479,9 Ave & W 45 St,0.015687269719527785
454,E 51 St & 1 Ave,0.01568718981868213
3284,E 88 St & Park Ave,0.015527950310559006
369,Washington Pl & 6 Ave,0.015507847442465642
3361,Carroll St & 6 Ave,0.015487480384799072
3288,E 88 St & 1 Ave,0.015480727672782994
3243,E 58 St & 1 Ave,0.015447743181269612
3154,E 77 St & 3 Ave,0.015425735013363879
3566,Crescent St & 35 Ave,0.015424164524421594
147,Greenwich St & Warren St,0.015415875796953327
3222,Hanson Pl & St Felix St,0.015403489640130861
3558,Bergen St & Vanderbilt Ave,0.01481103166496425
3578,Park Pl & Franklin Ave,0.014804845222072678
3158,W 63 St & Broadway,0.014803442556815635
516,E 47 St & 1 Ave,0.014794779704104406
3297,6 St & 7 Ave,0.014760147601476014
3097,N Henry St & Richardson St,0.01472636815920398
432,E 7 St & Avenue A,0.014689452920434313
469,Broadway & W 53 St,0.014686343700444304
3457,E 58 St & Madison Ave,0.014681398516724686
3078,Broadway & Roebling St,0.014652014652014652
3549,Grand Ave & Bergen St,0.014598540145985401
3086,Graham Ave & Conselyea St,0.01458807239639996
419,Carlton Ave & Park Ave,0.014569635385534968
509,9 Ave & W 22 St,0.01456003464097461
3325,E 95 St & 3 Ave,0.014540337711069419
3582,Lincoln Pl & Classon Ave,0.014492753623188406
326,E 11 St & 1 Ave,0.014484240206773857
3244,University Pl & E 8 St,0.01446464746281931
441,E 52 St & 2 Ave,0.014460765659487023
3167,Amsterdam Ave & W 73 St,0.01438644837088669
280,E 10 St & 5 Ave,0.014375081266162937
271,Ashland Pl & Hanson Pl,0.014344262295081968
3371,4 Ave & 2 St,0.014084507042253521
438,St Marks Pl & 1 Ave,0.013976635692221644
3490,E 116 St & 2 Ave,0.013888888888888888
527,E 33 St & 1 Ave,0.013860048535188012
527,E 33 St & 2 Ave,0.013860048535188012
3603,31 Ave & 30 St,0.013793103448275862
284,Greenwich Ave & 8 Ave,0.01378587067072649
237,E 11 St & 2 Ave,0.013678002843756556
3370,78 St & 2 Ave,0.013665417676878995
3370,E 78 St & 2 Ave,0.013665417676878995
2017,E 43 St & 2 Ave,0.01351400575529086
491,E 24 St & Park Ave S,0.013495364706522035
3378,E 76 St & Park Ave,0.013452693011523815
450,W 49 St & 8 Ave,0.013390361606433117
254,W 11 St & 6 Ave,0.013381591792378111
403,E 2 St & 2 Ave,0.013376324274527868
3056,Kosciuszko St & Nostrand Ave,0.013375215320701185
160,E 37 St & Lexington Ave,0.013369311909726482
3593,31 St & Broadway,0.013315579227696404
3474,6 Ave & Spring St,0.013251133786848073
3152,3 Ave & E 71 St,0.013238868490458706
3542,Amsterdam Ave & W 119 St,0.013212221304706853
3132,E 59 St & Madison Ave,0.01320665976860126
3409,Bergen St & Smith St,0.013142046519097455
518,E 39 St & 2 Ave,0.013110434066992348
3095,Graham Ave & Herbert St,0.013069676652804889
3335,Union St & 4 Ave,0.013054670262319197
493,W 45 St & 6 Ave (1),0.013044334622546913
493,W 45 St & 6 Ave,0.013044334622546913
3459,E 53 St & 3 Ave,0.013018274710159167
540,Lexington Ave & E 26 St,0.012982634551825528
540,Lexington Ave & E 29 St,0.012982634551825528
3014,E.T. Bike-In Movie Valet Station,0.012962962962962963
3014,3969.TEMP (Bike The Branches - Central Branch),0.012962962962962963
488,W 39 St & 9 Ave,0.01295292286220409
325,E 19 St & 3 Ave,0.012866284486334673
463,9 Ave & W 16 St,0.012795117962895843
3259,9 Ave & W 28 St,0.01276618569972644
388,W 26 St & 10 Ave,0.012713331403631246
3420,Douglass St & 3 Ave,0.012682116705669207
3496,1 Ave & E 110 St,0.012670565302144249
3089,Leonard St & Meeker Ave,0.012451085023123443
3447,E 71 St & 1 Ave,0.012448587880449684
161,LaGuardia Pl & W 3 St,0.012419302144733876
546,E 30 St & Park Ave S,0.012399553267413037
116,W 17 St & 8 Ave,0.012317320971064293
3461,Murray St & Greenwich St,0.01229566118622509
524,W 43 St & 6 Ave,0.012289812965316869
3466,W 45 St & 6 Ave,0.012276147313767765
293,Lafayette St & E 8 St,0.011872607665412848
3141,1 Ave & E 68 St,0.011817453012262835
529,W 42 St & 8 Ave,0.011728929165970925
250,Lafayette St & Jersey St N,0.011726735510842629
250,Lafayette St & Jersey St,0.011726735510842629
3090,N 8 St & Driggs Ave,0.01171863277616061
3142,1 Ave & E 62 St,0.011717224319750032
223,W 13 St & 7 Ave,0.011707994233717498
442,W 27 St & 7 Ave,0.011707175748104773
153,E 40 St & 5 Ave,0.011703136954858454
334,W 20 St & 7 Ave,0.011686584387896807
536,1 Ave & E 30 St,0.011664922379208093
3303,Butler St & Court St,0.011637572734829594
417,Barclay St & Church St,0.011372713610701182
446,W 24 St & 7 Ave,0.011340185530243834
3263,Cooper Square & Astor Pl,0.011326762699014404
3263,Cooper Square & E 7 St,0.011326762699014404
484,W 44 St & 5 Ave,0.011309285965103466
229,Great Jones St,0.011301900011327071
537,Lexington Ave & E 24 St,0.011257988633761476
324,DeKalb Ave & Hudson Ave,0.011254061765249783
3538,W 110 St & Amsterdam Ave,0.011202389843166542
507,E 25 St & 2 Ave,0.011182216559525877
2012,E 27 St & 1 Ave,0.011163395692260606
382,University Pl & E 14 St,0.011144128285587838
3539,W 116 St & Amsterdam Ave,0.011100832562442183
3258,W 27 St & 10 Ave,0.010753958874970456
3134,3 Ave & E 62 St,0.01074318761420912
345,W 13 St & 6 Ave,0.010741658831239138
472,E 32 St & Park Ave,0.010727408153329532
475,E 15 St & Irving Pl,0.010707883895719991
475,E 16 St & Irving Pl,0.010707883895719991
357,E 11 St & Broadway,0.01066215017340108
485,W 37 St & 5 Ave,0.010638668945550944
3260,Mercer St & Bleecker St,0.010625629751763305
3443,W 52 St & 6 Ave,0.010451153384992574
3345,Madison Ave & E 99 St,0.010448126683536037
440,E 45 St & 3 Ave,0.010446589686116798
533,Broadway & W 38 St,0.010337202874516307
533,Broadway & W 39 St,0.010337202874516307
423,W 54 St & 9 Ave,0.010252227510660045
285,Broadway & E 14 St,0.010246655684063338
362,Broadway & W 37 St,0.010166676212841515
253,W 13 St & 5 Ave,0.010096589914548955
3464,W 37 St & Broadway,0.010076484156853223
3517,31 St & Hoyt Ave N,0.010044642857142858
466,W 25 St & 6 Ave,0.009879907621247113
3296,E 93 St & 2 Ave,0.009873060648801129
496,E 16 St & 5 Ave,0.00985975118467232
167,E 39 St & 3 Ave,0.009828706044459755
3428,8 Ave & W 16 St,0.009784565356251088
3265,E 2 St & 2 Ave E,0.009708239161701254
3265,E 2 St & 2 Ave,0.009708239161701254
3559,21 St & 38 Ave,0.009523809523809525
3615,44 Dr & 21 St,0.00946073793755913
168,W 18 St & 6 Ave,0.009401348023975924
3441,10 Hudson Yards,0.009334889148191364
3431,E 35 St & 3 Ave,0.009216589861751152
359,E 47 St & Park Ave,0.009063392150792831
3376,E 65 St & 2 Ave,0.00904037627512064
3233,E 48 St & 5 Ave,0.009019094951608684
3438,E 76 St & 3 Ave,0.009015305052763994
498,Broadway & W 32 St,0.008888974400908137
3641,Broadway & W 25 St,0.008884859474161379
521,8 Ave & W 31 St N,0.00882085968610916
521,8 Ave & W 31 St,0.00882085968610916
490,8 Ave & W 33 St,0.008775173305305573
523,W 38 St & 8 Ave,0.008736946775043967
3637,Fulton St & Waverly Ave,0.008640552995391706
3223,E 55 St & 3 Ave,0.008524445911015784
505,6 Ave & W 33 St,0.008509208282683284
3236,W 42 St & Dyer Ave,0.008115770945540016
3236,PABT Valet,0.008115770945540016
3463,E 16 St & Irving Pl,0.007829627309740057
477,W 41 St & 8 Ave,0.007775414610239671
492,W 33 St & 7 Ave,0.007573832962845348
517,Pershing Square S,0.007560060999633817
517,E 41 St & Madison Ave,0.007560060999633817
517,Pershing Square South,0.007560060999633817
3429,Hanson Pl & Ashland Pl,0.007457153147045739
379,W 31 St & 7 Ave,0.005433777200625356
3546,Pacific St & Classon Ave,0.005263157894736842
3643,E 41 St & 5 Ave,0.005263157894736842
3647,48 Ave & 30 Pl,0.0045045045045045045
3548,Pacific St & Bedford Ave,0.004470938897168405
3571,Bedford Ave & Bergen St,0.004201680672268907
3450,Penn Station Valet - Valet Scan,0.004191616766467066
3230,Penn Station Valet,0.004134872497228201
