date,hour,month,day_of_week,sunrise,icon,precip_prob,temperature,humidity,wind_speed,rides
2016-12-12,22,12,2,0,clear,0,35.91,0.73,4.9,750
2016-12-12,23,12,2,0,clear,0,35.79,0.71,4.48,408
2016-12-13,0,12,3,0,partly-cloudy,0,34.16,0.68,5.19,206
2016-12-13,1,12,3,0,clear,0,33.86,0.66,4.43,93
2016-12-13,2,12,3,0,clear,0,33.19,0.66,3.94,41
2016-12-13,3,12,3,0,clear,0,32.65,0.66,3.52,39
2016-12-13,4,12,3,0,clear,0,34.85,0.64,2.58,66
2016-12-13,5,12,3,0,clear,0,34.86,0.62,2.37,326
2016-12-13,6,12,3,0,clear,0,34.46,0.63,2.18,1179
2016-12-13,7,12,3,0,clear,0,33.91,0.64,1.71,2640
2016-12-13,8,12,3,1,clear,0,34.04,0.64,2,4501
2016-12-13,9,12,3,1,clear,0,36.39,0.61,1.61,3116
2016-12-13,10,12,3,1,clear,0,38.81,0.53,2.64,1647
2016-12-13,11,12,3,1,clear,0,39.97,0.48,1.47,1457
2016-12-13,12,12,3,1,clear,0.01,41.17,0.45,0.86,1563
2016-12-13,13,12,3,1,clear,0.01,42.05,0.44,1.2,1640
2016-12-13,14,12,3,1,partly-cloudy,0.02,41.49,0.44,3.13,1815
2016-12-13,15,12,3,1,partly-cloudy,0,40.51,0.46,3.38,1953
2016-12-13,16,12,3,1,partly-cloudy,0,41.44,0.49,2.11,2335
2016-12-13,17,12,3,0,partly-cloudy,0,40.96,0.52,1.9,3702
2016-12-13,18,12,3,0,partly-cloudy,0,40.04,0.55,1.86,3698
2016-12-13,19,12,3,0,partly-cloudy,0,39.57,0.58,2.13,2628
2016-12-13,20,12,3,0,partly-cloudy,0,39.73,0.61,2.05,1744
2016-12-13,21,12,3,0,partly-cloudy,0,39.52,0.64,1.14,1206
2016-12-13,22,12,3,0,cloudy,0,39.33,0.64,1.2,878
2016-12-13,23,12,3,0,cloudy,0,39.23,0.65,1.16,552
2016-12-14,0,12,4,0,cloudy,0,39.1,0.66,1.97,277
2016-12-14,1,12,4,0,cloudy,0,38.84,0.66,1.64,102
2016-12-14,2,12,4,0,partly-cloudy,0,38.58,0.68,1.46,57
2016-12-14,3,12,4,0,partly-cloudy,0,37.87,0.7,1.16,33
2016-12-14,4,12,4,0,partly-cloudy,0,36.44,0.72,1.1,52
2016-12-14,5,12,4,0,clear,0,34.94,0.74,1.25,302
2016-12-14,6,12,4,0,clear,0,34.98,0.74,2.79,1163
2016-12-14,7,12,4,0,clear,0,32.84,0.74,3.22,2544
2016-12-14,8,12,4,1,clear,0,32.93,0.71,3.33,4541
2016-12-14,9,12,4,1,clear,0,33.85,0.62,4.88,3057
2016-12-14,10,12,4,1,clear,0,35.49,0.56,5.12,1674
2016-12-14,11,12,4,1,clear,0,37.03,0.51,5.09,1466
2016-12-14,12,12,4,1,clear,0,37.52,0.48,6.14,1595
2016-12-14,13,12,4,1,clear,0.01,38.11,0.41,6.07,1600
2016-12-14,14,12,4,1,partly-cloudy,0,37.76,0.37,6.35,1751
2016-12-14,15,12,4,1,clear,0,36.63,0.33,6.32,1849
2016-12-14,16,12,4,1,clear,0,36.22,0.36,4.52,2316
2016-12-14,17,12,4,0,clear,0,37.81,0.37,2.87,3637
2016-12-14,18,12,4,0,clear,0,33.58,0.39,4.15,3542
2016-12-14,19,12,4,0,clear,0,32.15,0.38,4.45,2335
2016-12-14,20,12,4,0,clear,0,30.61,0.37,4.44,1541
2016-12-14,21,12,4,0,clear,0,30.34,0.4,3.68,1075
2016-12-14,22,12,4,0,partly-cloudy,0,30.12,0.42,3.37,798
2016-12-14,23,12,4,0,partly-cloudy,0,29.82,0.38,3.2,501
2016-12-15,0,12,5,0,partly-cloudy,0,29.53,0.39,3.29,240
2016-12-15,1,12,5,0,cloudy,0,28.66,0.39,4.2,116
2016-12-15,2,12,5,0,cloudy,0,28.45,0.39,4.55,52
2016-12-15,3,12,5,0,cloudy,0,27.82,0.4,4.76,22
2016-12-15,4,12,5,0,partly-cloudy,0,25.47,0.41,6.79,36
2016-12-15,5,12,5,0,clear,0,22.81,0.36,9.17,223
2016-12-15,6,12,5,0,clear,0,20.31,0.37,8.82,848
2016-12-15,7,12,5,0,clear,0,17.78,0.39,8.88,1880
2016-12-15,8,12,5,1,partly-cloudy,0,15.6,0.4,9.43,3330
2016-12-15,9,12,5,1,clear,0,15.52,0.42,8.9,2336
2016-12-15,10,12,5,1,partly-cloudy,0,13.45,0.5,9.75,1005
2016-12-15,11,12,5,1,partly-cloudy,0,13.17,0.44,10.36,872
2016-12-15,12,12,5,1,partly-cloudy,0,13.3,0.29,10.77,1020
2016-12-15,13,12,5,1,partly-cloudy,0,12.76,0.29,11.07,1008
2016-12-15,14,12,5,1,partly-cloudy,0,13.22,0.25,9.85,1096
2016-12-15,15,12,5,1,partly-cloudy,0,13.73,0.28,8.36,1205
2016-12-15,16,12,5,1,partly-cloudy,0,12.94,0.25,8.12,1520
2016-12-15,17,12,5,0,clear,0,12.07,0.27,8.25,2314
2016-12-15,18,12,5,0,clear,0,11.7,0.28,8.06,2161
2016-12-15,19,12,5,0,clear,0,11.68,0.3,7.63,1328
2016-12-15,20,12,5,0,clear,0,10.72,0.32,8.21,907
2016-12-15,21,12,5,0,clear,0,9.82,0.35,8.65,630
2016-12-15,22,12,5,0,clear,0,9.79,0.38,7.97,522
2016-12-15,23,12,5,0,clear,0,9.63,0.41,7.59,344
2016-12-16,0,12,6,0,clear,0,9.4,0.43,7.52,202
2016-12-16,1,12,6,0,clear,0,9.22,0.46,7.46,123
2016-12-16,2,12,6,0,clear,0,9.77,0.46,6.55,49
2016-12-16,3,12,6,0,clear,0,9.63,0.48,6.2,32
2016-12-16,4,12,6,0,clear,0,9.93,0.5,5.42,32
2016-12-16,5,12,6,0,clear,0,9.2,0.51,5.69,179
2016-12-16,6,12,6,0,clear,0,9.44,0.52,5.07,651
2016-12-16,7,12,6,0,clear,0,8.85,0.55,5.1,1399
2016-12-16,8,12,6,1,clear,0,9.15,0.55,4.98,2600
2016-12-16,9,12,6,1,clear,0,9.18,0.52,6.66,1981
2016-12-16,10,12,6,1,clear,0,12.01,0.52,5.35,1056
2016-12-16,11,12,6,1,clear,0,14.8,0.51,4.86,1045
2016-12-16,12,12,6,1,clear,0,18.09,0.48,4.16,1197
2016-12-16,13,12,6,1,clear,0,21.04,0.43,3.71,1215
2016-12-16,14,12,6,1,partly-cloudy,0,22.3,0.41,3.87,1431
2016-12-16,15,12,6,1,clear,0,22.25,0.43,3.64,1496
2016-12-16,16,12,6,1,partly-cloudy,0,21.62,0.42,3.68,1896
2016-12-16,17,12,6,0,partly-cloudy,0,20.61,0.43,3.7,2384
2016-12-16,18,12,6,0,partly-cloudy,0,21.1,0.43,3.11,1978
2016-12-16,19,12,6,0,partly-cloudy,0,20.36,0.45,3.66,1311
2016-12-16,20,12,6,0,partly-cloudy,0,20.34,0.44,3.77,792
2016-12-16,21,12,6,0,partly-cloudy,0,25.23,0.47,3,550
2016-12-16,22,12,6,0,cloudy,0,20.95,0.45,3.78,520
2016-12-16,23,12,6,0,cloudy,0,21.34,0.47,3.62,371
2016-12-17,0,12,7,0,cloudy,0,21.83,0.46,3.49,290
2016-12-17,1,12,7,0,cloudy,0,26.41,0.5,2.51,190
2016-12-17,2,12,7,0,cloudy,0,26.92,0.52,1.37,131
2016-12-17,3,12,7,0,cloudy,0,26.99,0.59,2.58,52
2016-12-17,4,12,7,0,fog,0.11,25.02,0.84,1.46,24
2016-12-17,5,12,7,0,fog,0.15,25.06,0.9,0.57,20
2016-12-17,6,12,7,0,fog,0.16,25.72,0.9,1.02,45
2016-12-17,7,12,7,0,fog,0.13,26.58,0.91,1.32,67
2016-12-17,8,12,7,1,snow,0.17,27.62,0.93,1.11,87
2016-12-17,9,12,7,1,snow,0.17,29.41,0.92,1.04,106
2016-12-17,10,12,7,1,sleet,0.56,30.89,0.94,1.26,149
2016-12-17,11,12,7,1,snow,0.64,31.82,0.96,0.98,251
2016-12-17,12,12,7,1,rain,0.56,32.67,0.95,0.27,403
2016-12-17,13,12,7,1,cloudy,0.51,33.6,0.93,0.76,474
2016-12-17,14,12,7,1,cloudy,0.43,34.54,0.91,1.38,529
2016-12-17,15,12,7,1,cloudy,0.47,35.07,0.91,2.71,640
2016-12-17,16,12,7,1,cloudy,0.48,35.21,0.91,2.54,629
2016-12-17,17,12,7,0,cloudy,0.45,32.77,0.91,3.09,562
2016-12-17,18,12,7,0,cloudy,0.49,35.25,0.91,2.38,556
2016-12-17,19,12,7,0,cloudy,0.48,32.98,0.91,3.16,495
2016-12-17,20,12,7,0,cloudy,0.48,35.73,0.91,2.83,406
2016-12-17,21,12,7,0,cloudy,0.47,35.89,0.92,2.11,333
2016-12-17,22,12,7,0,partly-cloudy,0.48,36.02,0.93,1.73,267
2016-12-17,23,12,7,0,cloudy,0.44,36.53,0.93,1.01,287
2016-12-18,0,12,1,0,cloudy,0.49,36.73,0.96,0.53,246
2016-12-18,1,12,1,0,fog,0.47,36.65,0.97,0.25,185
2016-12-18,2,12,1,0,fog,0.48,37.12,0.94,0.76,141
2016-12-18,3,12,1,0,fog,0.49,38.31,0.96,0.73,72
2016-12-18,4,12,1,0,fog,0.55,39.77,0.96,1.78,50
2016-12-18,5,12,1,0,rain,0.72,41.51,1,2.5,35
2016-12-18,6,12,1,0,cloudy,0.55,42.79,1,2.95,70
2016-12-18,7,12,1,0,cloudy,0.38,43.98,1,3.22,176
2016-12-18,8,12,1,1,cloudy,0.39,45.32,0.96,3.36,363
2016-12-18,9,12,1,1,cloudy,0.45,47.24,0.98,3.84,704
2016-12-18,10,12,1,1,cloudy,0.27,50.86,0.93,5.36,1044
2016-12-18,11,12,1,1,cloudy,0.24,52.91,0.91,4.47,1368
2016-12-18,12,12,1,1,cloudy,0.25,55.78,0.88,5.07,1547
2016-12-18,13,12,1,1,cloudy,0.35,56.55,0.89,5.61,1227
2016-12-18,14,12,1,1,cloudy,0.46,57.03,0.88,6.45,1228
2016-12-18,15,12,1,1,cloudy,0.47,42.73,0.78,7.25,1348
2016-12-18,16,12,1,1,cloudy,0.24,38.72,0.71,7.52,1472
2016-12-18,17,12,1,0,cloudy,0.06,36.19,0.59,8.34,1282
2016-12-18,18,12,1,0,partly-cloudy,0,33.82,0.52,8.89,1073
2016-12-18,19,12,1,0,partly-cloudy,0,32.8,0.44,7.65,870
2016-12-18,20,12,1,0,partly-cloudy,0,31.69,0.45,6.73,612
2016-12-18,21,12,1,0,clear,0,29.61,0.45,7.24,521
2016-12-18,22,12,1,0,clear,0,27.27,0.48,7.46,403
2016-12-18,23,12,1,0,clear,0,25.82,0.48,7.01,258
2016-12-19,0,12,2,0,clear,0,24.73,0.5,6.56,158
2016-12-19,1,12,2,0,clear,0,24.49,0.49,6.06,63
2016-12-19,2,12,2,0,clear,0,24.04,0.48,5.46,33
2016-12-19,3,12,2,0,clear,0,22.57,0.46,5.82,21
2016-12-19,4,12,2,0,clear,0,22.27,0.48,4.75,36
2016-12-19,5,12,2,0,clear,0,20.94,0.51,4.95,247
2016-12-19,6,12,2,0,clear,0,19.03,0.54,5.58,779
2016-12-19,7,12,2,0,clear,0,17.95,0.54,5.5,1572
2016-12-19,8,12,2,1,clear,0,16.88,0.55,5.67,2785
2016-12-19,9,12,2,1,clear,0,17.23,0.5,4.9,1987
2016-12-19,10,12,2,1,clear,0,18.74,0.45,4.64,1010
2016-12-19,11,12,2,1,clear,0,20.67,0.41,4.26,978
2016-12-19,12,12,2,1,clear,0,22.53,0.38,4.03,1054
2016-12-19,13,12,2,1,clear,0,23.74,0.36,4.02,1191
2016-12-19,14,12,2,1,clear,0,24.99,0.34,3.53,1315
2016-12-19,15,12,2,1,clear,0,24.82,0.34,3.27,1342
2016-12-19,16,12,2,1,clear,0,23.79,0.35,3.42,1685
2016-12-19,17,12,2,0,clear,0,22.07,0.38,3.61,2573
2016-12-19,18,12,2,0,clear,0,21.78,0.4,3.4,2532
2016-12-19,19,12,2,0,clear,0,25.47,0.41,2.99,1678
2016-12-19,20,12,2,0,clear,0,24.96,0.41,2.47,1106
2016-12-19,21,12,2,0,clear,0,24.53,0.43,2.51,723
2016-12-19,22,12,2,0,clear,0,24.26,0.45,2.21,495
2016-12-19,23,12,2,0,clear,0,23.66,0.47,2.31,286
2016-12-20,0,12,3,0,clear,0,22.68,0.48,2.13,145
2016-12-20,1,12,3,0,clear,0,21.93,0.49,2.54,88
2016-12-20,2,12,3,0,clear,0,21.08,0.51,2.11,31
2016-12-20,3,12,3,0,clear,0,20.18,0.51,1.33,26
2016-12-20,4,12,3,0,clear,0,19.46,0.55,1.52,47
2016-12-20,5,12,3,0,clear,0,18.98,0.58,1.28,226
2016-12-20,6,12,3,0,clear,0,18.92,0.61,1.69,794
2016-12-20,7,12,3,0,clear,0,18.43,0.61,1.3,1632
2016-12-20,8,12,3,1,clear,0,19.12,0.61,1.4,2980
2016-12-20,9,12,3,1,clear,0,22.16,0.54,1.92,2169
2016-12-20,10,12,3,1,clear,0,25.11,0.45,1.43,1187
2016-12-20,11,12,3,1,clear,0,27.48,0.41,0.44,1054
2016-12-20,12,12,3,1,clear,0,29.48,0.37,0.25,1176
2016-12-20,13,12,3,1,clear,0,31.04,0.35,0.84,1319
2016-12-20,14,12,3,1,clear,0,32.52,0.34,1.06,1441
2016-12-20,15,12,3,1,clear,0,32.84,0.34,1.1,1469
2016-12-20,16,12,3,1,clear,0,32.43,0.37,1.04,1912
2016-12-20,17,12,3,0,clear,0.01,30.62,0.43,1.33,2653
2016-12-20,18,12,3,0,clear,0,29.85,0.47,1.08,2699
2016-12-20,19,12,3,0,clear,0,29.7,0.5,1.6,1758
2016-12-20,20,12,3,0,clear,0,30.65,0.5,2.08,1130
2016-12-20,21,12,3,0,partly-cloudy,0,28.4,0.49,3.02,800
2016-12-20,22,12,3,0,partly-cloudy,0,28.4,0.51,3.26,586
2016-12-20,23,12,3,0,clear,0,27.81,0.53,3.56,363
2016-12-21,0,12,4,0,clear,0,26.24,0.53,4.42,187
2016-12-21,1,12,4,0,clear,0,25.42,0.55,4.28,98
2016-12-21,2,12,4,0,clear,0,25.37,0.57,3.65,55
2016-12-21,3,12,4,0,clear,0,28.78,0.6,2.74,29
2016-12-21,4,12,4,0,clear,0,28.38,0.62,2.31,41
2016-12-21,5,12,4,0,clear,0,27.95,0.64,2.36,235
2016-12-21,6,12,4,0,clear,0,27.27,0.66,1.96,811
2016-12-21,7,12,4,0,clear,0,27.31,0.67,1.34,1652
2016-12-21,8,12,4,1,clear,0,27.78,0.69,1.77,3223
2016-12-21,9,12,4,1,clear,0,30.73,0.65,2.04,2399
2016-12-21,10,12,4,1,clear,0,33.55,0.58,2.23,1395
2016-12-21,11,12,4,1,clear,0,36.05,0.53,2.54,1249
2016-12-21,12,12,4,1,clear,0,37.47,0.5,2.53,1470
2016-12-21,13,12,4,1,clear,0,38.43,0.49,2.76,1459
2016-12-21,14,12,4,1,clear,0,39.74,0.47,2.55,1607
2016-12-21,15,12,4,1,clear,0,39.92,0.47,1.51,1766
2016-12-21,16,12,4,1,clear,0,39.66,0.48,1.43,2219
2016-12-21,17,12,4,0,clear,0,38.5,0.52,1.17,2950
2016-12-21,18,12,4,0,clear,0,37.77,0.55,1.5,2819
2016-12-21,19,12,4,0,clear,0,37.2,0.57,1.96,1927
2016-12-21,20,12,4,0,partly-cloudy,0,36.69,0.59,2.14,1184
2016-12-21,21,12,4,0,clear,0,35.82,0.6,1.41,861
2016-12-21,22,12,4,0,clear,0,35.23,0.61,1.51,604
2016-12-21,23,12,4,0,partly-cloudy,0,35.3,0.62,0.57,385
2016-12-22,0,12,5,0,partly-cloudy,0,34.98,0.64,0.56,237
2016-12-22,1,12,5,0,clear,0,34.54,0.65,0.95,117
2016-12-22,2,12,5,0,clear,0,33.96,0.66,1.17,67
2016-12-22,3,12,5,0,clear,0,33.93,0.67,0.58,35
2016-12-22,4,12,5,0,partly-cloudy,0,33.9,0.69,0.45,44
2016-12-22,5,12,5,0,cloudy,0,34.46,0.69,1.06,206
2016-12-22,6,12,5,0,cloudy,0,35.41,0.68,1.28,758
2016-12-22,7,12,5,0,cloudy,0,36.15,0.67,1.42,1604
2016-12-22,8,12,5,1,cloudy,0,37.83,0.67,1.96,2931
2016-12-22,9,12,5,1,cloudy,0,39.88,0.66,2.65,2435
2016-12-22,10,12,5,1,partly-cloudy,0,39.79,0.6,3.72,1513
2016-12-22,11,12,5,1,partly-cloudy,0,40.37,0.57,3.66,1479
2016-12-22,12,12,5,1,partly-cloudy,0,40.3,0.54,4.52,1665
2016-12-22,13,12,5,1,partly-cloudy,0,43.43,0.49,3.53,1784
2016-12-22,14,12,5,1,clear,0,45.47,0.44,4.2,1921
2016-12-22,15,12,5,1,clear,0,45.55,0.42,5.67,2136
2016-12-22,16,12,5,1,clear,0,42.86,0.44,6.84,2372
2016-12-22,17,12,5,0,partly-cloudy,0,39.6,0.5,7.42,2896
2016-12-22,18,12,5,0,cloudy,0,38.53,0.53,6.85,2418
2016-12-22,19,12,5,0,partly-cloudy,0,37.25,0.55,6.71,1551
2016-12-22,20,12,5,0,clear,0,36.21,0.58,6.61,1064
2016-12-22,21,12,5,0,clear,0,36.18,0.61,5.71,679
2016-12-22,22,12,5,0,clear,0,35.92,0.63,5.76,598
2016-12-22,23,12,5,0,clear,0,36.04,0.63,5.64,379
2016-12-23,0,12,6,0,clear,0,36.26,0.62,5.28,258
2016-12-23,1,12,6,0,partly-cloudy,0,36.44,0.6,5.26,140
2016-12-23,2,12,6,0,clear,0,37,0.58,4.47,78
2016-12-23,3,12,6,0,clear,0,36.29,0.58,4.64,41
2016-12-23,4,12,6,0,clear,0,36.74,0.59,3.23,53
2016-12-23,5,12,6,0,clear,0,37.75,0.6,2.55,184
2016-12-23,6,12,6,0,clear,0,36.45,0.63,2.86,569
2016-12-23,7,12,6,0,clear,0,33.43,0.65,3.05,1259
2016-12-23,8,12,6,1,clear,0,35.64,0.65,2.42,2074
2016-12-23,9,12,6,1,clear,0,36.61,0.61,3.06,1773
2016-12-23,10,12,6,1,clear,0,38.25,0.56,4.3,1407
2016-12-23,11,12,6,1,clear,0,40.22,0.52,4.54,1655
2016-12-23,12,12,6,1,clear,0,42.13,0.49,4.11,1914
2016-12-23,13,12,6,1,clear,0,43.91,0.47,3.56,2058
2016-12-23,14,12,6,1,clear,0,44.65,0.45,4.02,2288
2016-12-23,15,12,6,1,clear,0,44.23,0.46,3.8,2280
2016-12-23,16,12,6,1,clear,0,43.23,0.49,3.23,2252
2016-12-23,17,12,6,0,clear,0,43.2,0.52,2.88,1817
2016-12-23,18,12,6,0,clear,0,42.23,0.54,2.96,1343
2016-12-23,19,12,6,0,clear,0,41.55,0.56,2.52,942
2016-12-23,20,12,6,0,clear,0,41.36,0.56,2.37,701
2016-12-23,21,12,6,0,clear,0,41.04,0.57,2.55,511
2016-12-23,22,12,6,0,clear,0,40.59,0.58,2.2,419
2016-12-23,23,12,6,0,clear,0,39.87,0.6,1.75,328
2016-12-24,0,12,7,0,clear,0,39.49,0.62,2.07,256
2016-12-24,1,12,7,0,clear,0,39.25,0.63,1.86,133
2016-12-24,2,12,7,0,partly-cloudy,0,39.22,0.64,2.44,77
2016-12-24,3,12,7,0,partly-cloudy,0,39.4,0.65,2.33,65
2016-12-24,4,12,7,0,cloudy,0,39.48,0.65,2.24,52
2016-12-24,5,12,7,0,partly-cloudy,0,39.77,0.65,2.56,35
2016-12-24,6,12,7,0,cloudy,0,38.18,0.65,3.29,63
2016-12-24,7,12,7,0,cloudy,0.64,39.08,0.76,1.98,75
2016-12-24,8,12,7,1,rain,0.92,37.79,0.85,2.16,106
2016-12-24,9,12,7,1,rain,0.94,37.9,0.89,1.99,183
2016-12-24,10,12,7,1,rain,0.96,38.38,0.91,1.95,123
2016-12-24,11,12,7,1,rain,0.94,38.91,0.92,2.62,226
2016-12-24,12,12,7,1,rain,0.91,37.68,0.92,3.36,480
2016-12-24,13,12,7,1,rain,0.86,38.38,0.92,4.5,662
2016-12-24,14,12,7,1,cloudy,0.59,40.2,0.91,4.4,875
2016-12-24,15,12,7,1,partly-cloudy,0.1,42.63,0.87,4.43,1070
2016-12-24,16,12,7,1,clear,0,43.49,0.85,3.94,985
2016-12-24,17,12,7,0,clear,0,43.9,0.86,2.58,659
2016-12-24,18,12,7,0,partly-cloudy,0,41.96,0.86,3.07,477
2016-12-24,19,12,7,0,partly-cloudy,0,43.02,0.83,3.07,387
2016-12-24,20,12,7,0,cloudy,0,42.74,0.79,3.84,292
2016-12-24,21,12,7,0,partly-cloudy,0,43.03,0.74,3.65,261
2016-12-24,22,12,7,0,partly-cloudy,0,41.97,0.72,3.69,243
2016-12-24,23,12,7,0,clear,0,40.67,0.72,3.72,229
2016-12-25,0,12,1,0,clear,0,38.94,0.72,4.13,157
2016-12-25,1,12,1,0,clear,0,37.5,0.73,4.65,107
2016-12-25,2,12,1,0,partly-cloudy,0,40.05,0.73,2.35,54
2016-12-25,3,12,1,0,partly-cloudy,0,39.23,0.75,2.68,38
2016-12-25,4,12,1,0,partly-cloudy,0,38.81,0.75,2.2,30
2016-12-25,5,12,1,0,clear,0,37.8,0.76,2.18,18
2016-12-25,6,12,1,0,clear,0,37.21,0.77,2.29,66
2016-12-25,7,12,1,0,clear,0,37.36,0.77,2.62,138
2016-12-25,8,12,1,1,clear,0,37.84,0.76,2.45,230
2016-12-25,9,12,1,1,clear,0,38.84,0.71,3.35,382
2016-12-25,10,12,1,1,clear,0,41.15,0.64,4.25,516
2016-12-25,11,12,1,1,clear,0,43.93,0.58,4.24,783
2016-12-25,12,12,1,1,clear,0,46.22,0.54,3.91,952
2016-12-25,13,12,1,1,clear,0,47.89,0.51,3.67,1058
2016-12-25,14,12,1,1,clear,0,49.22,0.49,3.23,1179
2016-12-25,15,12,1,1,clear,0,49.42,0.48,2.78,1121
2016-12-25,16,12,1,1,clear,0,48.04,0.5,2.76,904
2016-12-25,17,12,1,0,clear,0,45.29,0.55,2.3,531
2016-12-25,18,12,1,0,clear,0,43.45,0.57,2.62,425
2016-12-25,19,12,1,0,clear,0,40.43,0.58,3.22,306
2016-12-25,20,12,1,0,clear,0,38.6,0.59,3.44,261
2016-12-25,21,12,1,0,clear,0,37.11,0.59,3.32,265
2016-12-25,22,12,1,0,clear,0,35.49,0.58,3.32,229
2016-12-25,23,12,1,0,clear,0,33.53,0.57,3.68,174
2016-12-26,0,12,2,0,clear,0,31.8,0.55,3.67,116
2016-12-26,1,12,2,0,clear,0,30.94,0.56,3.16,76
2016-12-26,2,12,2,0,clear,0,29.67,0.57,3.3,38
2016-12-26,3,12,2,0,clear,0,31.89,0.59,2.86,20
2016-12-26,4,12,2,0,clear,0,31.47,0.6,2.75,17
2016-12-26,5,12,2,0,partly-cloudy,0,28.15,0.6,3.68,29
2016-12-26,6,12,2,0,partly-cloudy,0,28.53,0.6,3.52,119
2016-12-26,7,12,2,0,partly-cloudy,0,27.99,0.6,4.17,204
2016-12-26,8,12,2,1,partly-cloudy,0,27.7,0.62,4.89,359
2016-12-26,9,12,2,1,partly-cloudy,0,29.45,0.63,4.35,542
2016-12-26,10,12,2,1,cloudy,0,31.51,0.65,4.11,701
2016-12-26,11,12,2,1,cloudy,0,34.44,0.68,3.24,891
2016-12-26,12,12,2,1,cloudy,0,38.27,0.69,2.69,989
2016-12-26,13,12,2,1,cloudy,0,39.33,0.71,2.16,968
2016-12-26,14,12,2,1,cloudy,0,39.87,0.76,1.67,700
2016-12-26,15,12,2,1,cloudy,0.28,39.79,0.83,1.06,747
2016-12-26,16,12,2,1,cloudy,0.23,40.31,0.86,1.4,762
2016-12-26,17,12,2,0,cloudy,0,40.98,0.87,1.49,738
2016-12-26,18,12,2,0,cloudy,0,41.72,0.89,2.24,746
2016-12-26,19,12,2,0,cloudy,0,41.96,0.91,1.52,595
2016-12-26,20,12,2,0,cloudy,0,42.38,0.91,1.25,457
2016-12-26,21,12,2,0,cloudy,0.17,43.11,0.91,1.7,382
2016-12-26,22,12,2,0,cloudy,0.11,44.25,0.92,2.45,357
2016-12-26,23,12,2,0,cloudy,0.07,43.64,0.94,3.9,222
2016-12-27,0,12,3,0,cloudy,0,44.95,0.93,5.43,168
2016-12-27,1,12,3,0,cloudy,0,46.82,0.92,4.92,84
2016-12-27,2,12,3,0,cloudy,0,47.52,0.92,5.87,53
2016-12-27,3,12,3,0,cloudy,0,51.3,0.9,6.22,38
2016-12-27,4,12,3,0,cloudy,0,52.53,0.88,7.17,47
2016-12-27,5,12,3,0,cloudy,0,53.61,0.87,7.53,143
2016-12-27,6,12,3,0,cloudy,0,54.44,0.86,7.1,509
2016-12-27,7,12,3,0,cloudy,0,54.86,0.85,6.23,929
2016-12-27,8,12,3,1,cloudy,0,55.33,0.85,5.42,1617
2016-12-27,9,12,3,1,cloudy,0,56.05,0.85,5.14,1503
2016-12-27,10,12,3,1,cloudy,0,56.39,0.84,5.45,1111
2016-12-27,11,12,3,1,cloudy,0,56.01,0.85,5.74,1134
2016-12-27,12,12,3,1,partly-cloudy,0,57.1,0.79,6.7,1450
2016-12-27,13,12,3,1,partly-cloudy,0,59.2,0.61,7.58,1743
2016-12-27,14,12,3,1,clear,0,59.59,0.52,6.94,1906
2016-12-27,15,12,3,1,clear,0,59.63,0.47,6.25,2137
2016-12-27,16,12,3,1,clear,0,58.41,0.44,5.68,2651
2016-12-27,17,12,3,0,clear,0,56.01,0.46,4.55,2718
2016-12-27,18,12,3,0,clear,0,53.6,0.47,4.12,2221
2016-12-27,19,12,3,0,clear,0,50.6,0.53,3.21,1427
2016-12-27,20,12,3,0,clear,0,46.24,0.55,4.07,900
2016-12-27,21,12,3,0,clear,0,42.9,0.58,4.29,635
2016-12-27,22,12,3,0,clear,0,39.69,0.6,4.77,509
2016-12-27,23,12,3,0,clear,0,37.86,0.62,4.11,322
2016-12-28,0,12,4,0,clear,0,36.78,0.64,3.73,196
2016-12-28,1,12,4,0,clear,0,35.54,0.65,3.9,112
2016-12-28,2,12,4,0,clear,0,35.47,0.66,3.14,49
2016-12-28,3,12,4,0,partly-cloudy,0,37.41,0.67,2.94,22
2016-12-28,4,12,4,0,partly-cloudy,0,37.74,0.66,2.95,60
2016-12-28,5,12,4,0,partly-cloudy,0,35.73,0.65,3.14,165
2016-12-28,6,12,4,0,partly-cloudy,0,37.8,0.66,2.55,582
2016-12-28,7,12,4,0,partly-cloudy,0,36.36,0.64,3.16,976
2016-12-28,8,12,4,1,cloudy,0,35.6,0.61,4.55,1892
2016-12-28,9,12,4,1,partly-cloudy,0,35.83,0.58,5.54,1664
2016-12-28,10,12,4,1,cloudy,0,36.37,0.57,5.32,1300
2016-12-28,11,12,4,1,cloudy,0,36.1,0.57,5.47,1253
2016-12-28,12,12,4,1,cloudy,0,35.43,0.56,5.93,1451
2016-12-28,13,12,4,1,cloudy,0,35.17,0.53,5.76,1421
2016-12-28,14,12,4,1,cloudy,0,35.31,0.51,5.59,1502
2016-12-28,15,12,4,1,partly-cloudy,0,34.92,0.51,5.55,1650
2016-12-28,16,12,4,1,partly-cloudy,0,34.37,0.51,5.14,1870
2016-12-28,17,12,4,0,partly-cloudy,0,33.87,0.53,4.58,2231
2016-12-28,18,12,4,0,partly-cloudy,0,33.77,0.54,3.73,1795
2016-12-28,19,12,4,0,partly-cloudy,0,35.5,0.56,2.21,1228
2016-12-28,20,12,4,0,clear,0,34.23,0.59,1.35,751
2016-12-28,21,12,4,0,partly-cloudy,0,33.08,0.62,0.94,621
2016-12-28,22,12,4,0,clear,0,32.1,0.65,0.6,458
2016-12-28,23,12,4,0,clear,0,31.31,0.67,0.41,352
